GEOGRAPHIC_COUNTY_NAME,JURISDICTION,PRECINCT,LOCATION,GEO_LOCATION
BARAGA COUNTY,COVINGTON TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
COVINGTON MULTIPURPO
12898 M-28
WATTON MI 49970

Handicap Accessable:
Y
(SOUTH OF M28, WEST OF SCHOOL RD & EAST OF JOHNSON)","Temporary Polling Location




Handicap Accessable: 
"
BARAGA COUNTY,LANSE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
LANSE TOWNSHIP HALL
126 N MAIN ST
LANSE MI 49946

Handicap Accessable:
Y
(CORNER OF DIVISION & MAIN)","Temporary Polling Location




Handicap Accessable: 
"
BARAGA COUNTY,SPURR TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
SPURR TOWNSHIP HALL-NEW
29257 US HWY 41
MICHIGAMME MI 49861

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,ASSYRIA TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
ASSYRIA TWP HALL
8094 TASKER ROAD
BELLEVUE MI 49021

Handicap Accessable:
Y
(TAKE M-66 NORTH FROM BATTLE CREEK ABOUT 7 MILES TILL YOU COME TO TASKER RD, TAKE LEFT, HALL IS ON THE RIGHT 1/4 MILE)","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,BALTIMORE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
BALTIMORE TWP HALL
3100 E DOWLING ROAD
HASTINGS MI 49058

Handicap Accessable:
Y
(M-37 SOUTH)","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,BARRY TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
BARRY TWP HALL
155 E. ORCHARD STREET
DELTON MI 49046

Handicap Accessable:
Y
(TOWNSHIP HALL)","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,CARLTON TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
CARLTON TWP HALL
85 WELCOME ROAD
HASTINGS MI 49058

Handicap Accessable:
Y
(OLD WELCOME SCHOOL)","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,CASTLETON TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
CASTLETON TWP HALL
915 REED STREET
NASHVILLE MI 49073

Handicap Accessable:
Y
(TOWNSHIP HALL)","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,HASTINGS CITY ,     PRECINCT 1,"Permanent Polling Location
HASTINGS FIRST BAPTIST CHURCH
309 E WOODLAWN AVE
HASTINGS MI 49058

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,HASTINGS CITY ,     PRECINCT 2,"Permanent Polling Location
HASTINGS FIRST BAPTIST CHURCH
309 E WOODLAWN AVE
HASTINGS MI 49058

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,HASTINGS CITY ,     PRECINCT 3,"Permanent Polling Location
HASTINGS FIRST BAPTIST CHURCH
309 E WOODLAWN AVE
HASTINGS MI 49058

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,HASTINGS CITY ,     PRECINCT 4,"Permanent Polling Location
HASTINGS FIRST BAPTIST CHURCH
309 E WOODLAWN AVE
HASTINGS MI 49058

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,HASTINGS TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
HASTINGS CHARTER TWP
885 RIVER ROAD
HASTINGS MI 49058

Handicap Accessable:
Y
(TOWNSHIP HALL)","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,HOPE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
HOPE TWP HALL
5463 S. M-43 HIGHWAY
HASTINGS MI 49058

Handicap Accessable:
Y
(TOWNSHIP HALL M-43)","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,IRVING TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
IRVING TWP HALL
3425 WING RD
HASTINGS MI 49058

Handicap Accessable:
Y
(CORNER OF WOODSCHOOL & WING ROADS TOWNSHIP HALL)","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,JOHNSTOWN TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
JOHNSTOWN TWP HALL
13641 S M 37 HWY
BATTLE CREEK MI 49017

Handicap Accessable:
Y
(M-37 SOUTH TOWNSHIP HALL)","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,MAPLE GROVE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
MAPLE GROVE TWP HALL
721 DURKEE STREET
NASHVILLE MI 49073

Handicap Accessable:
Y
(TOWNSHIP HALL)","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,ORANGEVILLE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
ORANGEVILLE TWP HALL
7350 LINDSEY ROAD
PLAINWELL MI 49080

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,PRAIRIEVILLE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
PRAIRIEVILLE TWP HAL
10115 NORRIS ROAD
DELTON MI 49046

Handicap Accessable:
Y
(TOWNSHIP HALL)","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,RUTLAND TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
RUTLAND CHARTER TWP
2461 HEATH ROAD
HASTINGS MI 49058

Handicap Accessable:
Y
(TOWNSHIP HALL)","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,RUTLAND TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
RUTLAND CHARTER TWP
2461 HEATH ROAD
HASTINGS MI 49058

Handicap Accessable:
Y
(TOWNSHIP HALL)","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,THORNAPPLE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
THORNAPPLE TWP ES
128 HIGH STREET
MIDDLEVILLE MI 49333

Handicap Accessable:
Y
(THORNAPPLE TWP EMERGENCY SERVICES BLDG)","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,THORNAPPLE TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
THORNAPPLE TWP HALL
200 E. MAIN STREET
MIDDLEVILLE MI 49333

Handicap Accessable:
Y
(TOWNSHIP HALL)","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,THORNAPPLE TOWNSHIP ,     PRECINCT 3,"Permanent Polling Location
VILLAGE HALL
100 E MAIN ST
MIDDLEVILLE MI 49333

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,WOODLAND TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
WOODLAND TWP HALL
156 S. MAIN STREET
WOODLAND MI 48897

Handicap Accessable:
Y
(FIRE STATION & TOWNSHIP HALL)","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,YANKEE SPRINGS TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
YANKEE SPRINGS TWP
284 N. BRIGGS ROAD
MIDDLEVILLE MI 49333-8629

Handicap Accessable:
Y
(TOWNSHIP HALL)","Temporary Polling Location




Handicap Accessable: 
"
BARRY COUNTY,YANKEE SPRINGS TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
YST FIRE STATION
1425 S PAYNE LAKE RD
WAYLAND MI 49333-8629

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,AUBURN CITY ,     PRECINCT 1,"Permanent Polling Location
CITY  HALL
113  E  ELM
AUBURN MI 48611

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,BANGOR TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
N.EUCLID CHURCH GOD
3430 N. EUCLID
BAY CITY MI 48706

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,BANGOR TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
TOWNSHIP HALL
3921 WHEELER ROAD
BAY CITY MI 48706

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,BANGOR TOWNSHIP ,     PRECINCT 3,"Permanent Polling Location
TOWNSHIP HALL
3921 WHEELER ROAD
BAY CITY MI 48706

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,BANGOR TOWNSHIP ,     PRECINCT 4,"Permanent Polling Location
EDISON SCHOOL BLDG
3559 E.  MIDLAND ROAD
BAY CITY MI 48706

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,BAY CITY CITY ,     PRECINCT 1-1,"Permanent Polling Location
BAY COUNTY HEALTH DEPARTMENT
1200 WASHINGTON AVENUE
BAY CITY MI 48708

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,BAY CITY CITY ,     PRECINCT 2-1,"Permanent Polling Location
ALICE & JACK WIRT PUBLIC LIBRARY
500 CENTER AVENUE
BAY CITY MI 48708

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,BAY CITY CITY ,     PRECINCT 3-1,"Permanent Polling Location
CITY HALL
301 WASHINGTON AVENUE
BAY CITY MI 48708

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,BAY CITY CITY ,     PRECINCT 4-1,"Permanent Polling Location
OUR LADY OF CZESTOCHOWA PARISH
1503 KOSCIUSKO AVENUE
BAY CITY MI 48708

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,BAY CITY CITY ,     PRECINCT 5-1,"Permanent Polling Location
OUR LADY OF CZESTOCHOWA PARISH
1503 KOSCIUSKO AVENUE
BAY CITY MI 48708

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,BAY CITY CITY ,     PRECINCT 6-1,"Permanent Polling Location
BOYS & GIRLS CLUB
300 W LAFAYETTE AVENUE
BAY CITY MI 48706

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,BAY CITY CITY ,     PRECINCT 7-1,"Permanent Polling Location
BAY COUNTY COMMUNITY CENTER
800 JOHN F KENNEDY DRIVE
BAY CITY MI 48706

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,BAY CITY CITY ,     PRECINCT 8-1,"Permanent Polling Location
CITY OF BAY CITY DPW FACILITY
1645 MARQUETTE AVE
BAY CITY MI 48708

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,BAY CITY CITY ,     PRECINCT 9-1,"Permanent Polling Location
CITY OF BAY CITY DPW FACILITY
1645 MARQUETTE AVE
BAY CITY MI 48708

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,BEAVER TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
BEAVER TOWNSHIP HALL
1850 GARFIELD RD
AUBURN MI 48611

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,ESSEXVILLE CITY ,     PRECINCT 1,"Permanent Polling Location
KNIGHTS OF COLUMBUS
1021 WOODSIDE AVENUE
ESSEXVILLE MI 48732

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,ESSEXVILLE CITY ,     PRECINCT 2,"Permanent Polling Location
ST LUKES CHURCH
206 SCHEURMANN
ESSEXVILLE MI 48732

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,FRANKENLUST TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
ST JOHN EV LUTHERAN SCHOOL OF AMELITH
1664 AMELITH ROAD  BAY CITY MI 48706
BAY CITY MI 48706

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,FRASER TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
FRASER TOWNSHIP HALL
1474 N MACKINAW RD
LINWOOD MI 48634

Handicap Accessable:
N
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,GARFIELD TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
GARFIELD TWP HALL
1138 W. ERICKSON ROAD
LINWOOD MI 48634

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,GIBSON TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
GIBSON TWP HALL
7214 STANDISH RD
BENTLEY MI 48613

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,HAMPTON TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
HAMPTON HALL
801 W. CENTER ROAD
ESSEXVILLE MI 48732

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,HAMPTON TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
HAMPTON HALL
801 W. CENTER ROAD
ESSEXVILLE MI 48732

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,KAWKAWLIN TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
KAWKAWLIN TWP HALL
1800 E PARISH RD
KAWKAWLIN MI 48631

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,MERRITT TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
MERRITT TWP-HALL
48 E MUNGER ROAD
MUNGER MI 48747

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,MONITOR TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
MONITOR TWP HALL
2483 MIDLAND RD
BAY CITY MI 48706

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,MONITOR TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
MONITOR TWP HALL
2483 MIDLAND RD
BAY CITY MI 48706

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,MONITOR TOWNSHIP ,     PRECINCT 3,"Permanent Polling Location
MONITOR TWP HALL
2483 MIDLAND RD
BAY CITY MI 48706

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,MOUNT FOREST TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
MT. FOREST TWP HALL
1705 CODY ESTEY ROAD
PINCONNING MI 48650

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,PINCONNING CITY ,     PRECINCT 1,"Permanent Polling Location
PINCONNING CITY HALL
208 MANITOU
PINCONNING MI 48650

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,PINCONNING TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
PINCONNING TWP HALL
1751 E CODY-ESTEY ROAD
PINCONNING MI 48650

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,PORTSMOUTH TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
PORTSMOUTH TWP. HALL
1711 W CASS AVE
BAY CITY MI 48708

Handicap Accessable:
N
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,PORTSMOUTH TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
PORTSMOUTH TWP. HALL
1711 W CASS AVE
BAY CITY MI 48708

Handicap Accessable:
N
","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,WILLIAMS TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
WILLIAMS TWP HALL
1080 W MIDLAND ROAD
AUBURN MI 48611

Handicap Accessable:
Y
(1/4 MILE WEST OF GARFIELD ROAD)","Temporary Polling Location




Handicap Accessable: 
"
BAY COUNTY,WILLIAMS TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
WILLIAMS TWP HALL
1080 W MIDLAND ROAD
AUBURN MI 48611

Handicap Accessable:
Y
(1/4 MILE WEST OF GARFIELD ROAD)","Temporary Polling Location




Handicap Accessable: 
"
BENZIE COUNTY,ALMIRA TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
ALMIRA TWP FIRE/EMS
7272 OLE WHITE DRIVE
LAKE ANN MI 49650

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BENZIE COUNTY,BENZONIA TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
BENZONIA TWP HALL
2717 BENZIE HWY
BENZONIA MI 49616

Handicap Accessable:
Y
(ON US 31 ONE MILE NORTH OF M-115)","Temporary Polling Location




Handicap Accessable: 
"
BENZIE COUNTY,BLAINE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
BLAINE TWP HALL
4760 HERRING GROVE RD
ARCADIA MI 49613

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BENZIE COUNTY,COLFAX TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
COLFAX TWP HALL
7607 MICHIGAN AVE
THOMPSONVILLE MI 49683

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BENZIE COUNTY,CRYSTAL LAKE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
CRYSTAL LKE TWP HALL
1651 FRANKFORT HWY.
FRANKFORT MI 49635

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BENZIE COUNTY,FRANKFORT CITY ,     PRECINCT 1,"Permanent Polling Location
FRANKFORT CITY HALL
412 MAIN ST
FRANKFORT MI 49635

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BENZIE COUNTY,GILMORE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
ELBERTA COMMUNITY BUILDING
401 FIRST STREET
ELBERTA MI 49628

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BENZIE COUNTY,HOMESTEAD TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
HOMESTEAD TWP HALL
11508 HONOR HWY
HONOR MI 49640

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BENZIE COUNTY,INLAND TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
INLAND TWP HALL
19668 HONOR HWY
INTERLOCHEN MI 49643

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BENZIE COUNTY,JOYFIELD TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
JOYFIELD TWP HALL
5490 BENZIE HWY
BENZONIA MI 49616

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BENZIE COUNTY,LAKE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
LAKE TWP HALL
5153 SCENIC HWY
HONOR MI 49640

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BENZIE COUNTY,PLATTE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
PLATTE TWP HALL
11935 FOWLER RD
HONOR MI 49640

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BENZIE COUNTY,WELDON TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
WELDON TWP HALL
14731 THOMPSON AVE
THOMPSONVILLE MI 49683

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BERRIEN COUNTY,BAINBRIDGE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
BAINBRIDGE TWP HALL
7315 TERRITORIAL ROAD
WATERVLIET MI 49098

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BERRIEN COUNTY,BARODA TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
BARODA AMERICAN LEGION HALL POST 345
9214 FIRST ST
BARODA MI 49101

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BERRIEN COUNTY,BENTON CHARTER TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
BCTWP MUNICIPAL BLDG
1725 TERRITORIAL ROAD - SUITE B
BENTON HARBOR MI 49022

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BERRIEN COUNTY,BENTON CHARTER TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
BCTWP MUNICIPAL BLDG
1725 TERRITORIAL ROAD - SUITE B
BENTON HARBOR MI 49022

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BERRIEN COUNTY,BENTON CHARTER TOWNSHIP ,     PRECINCT 3,"Permanent Polling Location
SAMMIE SMITH FAMILY INVESTMENT CENTER
301 S. MARTIN LUTHER KING DR. 
BENTON HARBOR MI 49022

Handicap Accessable:
N
","Temporary Polling Location




Handicap Accessable: 
"
BERRIEN COUNTY,BENTON CHARTER TOWNSHIP ,     PRECINCT 4,"Permanent Polling Location
BCTWP FIRE STA. #2
181 ENTERPRISE WAY
BENTON HARBOR MI 49022

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BERRIEN COUNTY,BENTON CHARTER TOWNSHIP ,     PRECINCT 5,"Permanent Polling Location
BCTWP FIRE STA. # 1
781 S. CRYSTAL AVENUE
BENTON HARBOR MI 49022

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
BERRIEN COUNTY,BENTON CHARTER TOWNSHIP ,     PRECINCT 6,"Permanent Polling Location
SAMMIE SMITH FAMILY INVESTMENT CENTER
301 S. MARTIN LUTHER KING DR. 
BENTON HARBOR MI 49022

Handicap Accessable:
N
","Temporary Polling Location




Handicap Accessable: 
"
BERRIEN COUNTY,BENTON HARBOR CITY ,     PRECINCT 1-1,"Permanent Polling Location
BENTON HARBOR HIGH
870 COLFAX
BENTON HARBOR MI 49022

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
